kbjd,flux,ferr
749.155618423, 147151.34375, 10.6643514633
749.176051669, 147151.4375, 10.6632175446
749.196484815, 147159.609375, 10.6640844345
749.216918162, 147155.796875, 10.663441658
749.257784557, 147123.5, 10.664437294
749.278217904, 147129.859375, 10.6632080078
749.298651052, 147171.15625, 10.6636219025
749.319084401, 147143.96875, 10.6645374298
749.339517649, 147105.84375, 10.6632184982
749.359950798, 147171.21875, 10.6629915237
749.380384147, 147142.6875, 10.6638584137
749.400817397, 147134.5, 10.6638622284
749.421250647, 147150.015625, 10.6634368896
749.441683897, 147131.984375, 10.6642065048
749.462117148, 147134.296875, 10.6640729904
749.482550399, 147130.3125, 10.6637744904
749.50298365, 147137.125, 10.6645364761
749.523416902, 147170.34375, 10.6653156281
749.543850254, 147147.109375, 10.6631002426
749.564283406, 147152.328125, 10.6638813019
749.584716659, 147112.140625, 10.6636610031
749.605150012, 147114.65625, 10.6642274857
749.625583265, 147086.21875, 10.6637229919
749.646016419, 147106.0625, 10.6623725891
749.666449773, 147110.09375, 10.6656570435
749.686883027, 147113.6875, 10.6638584137
749.707316182, 147087.671875, 10.6614713669
749.727749537, 147093.515625, 10.661397934
749.748182792, 147112.703125, 10.6637659073
749.768616047, 147124.328125, 10.6640272141
749.789049303, 147118.71875, 10.663520813
749.80948256, 147097.828125, 10.6629428864
749.829915816, 147153.40625, 10.6631097794
749.850349073, 147099.1875, 10.6608943939
749.87078233, 147129.8125, 10.6633491516
749.891215588, 147128.796875, 10.66310215
749.911648846, 147124.0625, 10.6625432968
749.932082204, 147134.5, 10.6618289948
749.952515363, 147119.78125, 10.6647634506
749.972948622, 147116.5, 10.6651229858
749.993381981, 147156.953125, 10.6621417999
750.01381514, 147111.046875, 10.6641216278
750.0342484, 147139.84375, 10.6637592316
750.054681761, 147146.25, 10.6641044617
750.075115021, 147101.234375, 10.6644058228
750.095548182, 147176.890625, 10.6629886627
750.115981543, 147079.15625, 10.6625366211
750.136414805, 147133.96875, 10.6644926071
750.156848067, 147118.03125, 10.6632099152
750.177281329, 147126.328125, 10.6629152298
750.218147954, 147055.34375, 10.662653923
750.238581118, 147067.046875, 10.6603755951
750.259014381, 147098.625, 10.661523819
750.279447745, 147114.96875, 10.6625566483
750.299880909, 147133.625, 10.6610984802
750.320314274, 147151.078125, 10.6634397507
750.340747539, 147190.890625, 10.6651086807
750.361180704, 147172.296875, 10.6629562378
750.38161407, 147132.59375, 10.6637134552
750.402047335, 147188.53125, 10.6616716385
750.422480502, 147111.484375, 10.6648206711
750.442913868, 147156.984375, 10.6640748978
750.463347035, 147156.125, 10.6635093689
750.483780302, 147161.96875, 10.6645441055
750.50421367, 147145.0, 10.6640453339
750.524646838, 147104.578125, 10.6642541885
750.545080206, 147147.765625, 10.6621637344
750.565513474, 147138.78125, 10.6637659073
750.585946643, 147143.96875, 10.6617498398
750.606380012, 147148.78125, 10.6631031036
750.626813282, 147110.796875, 10.6626825333
750.647246552, 147137.5, 10.6633605957
750.667679822, 147143.046875, 10.6634588242
750.688113093, 147168.515625, 10.6627464294
750.708546363, 147174.09375, 10.6621751785
750.728979635, 147151.578125, 10.6631717682
750.749412906, 147167.328125, 10.6634836197
750.769846278, 147106.859375, 10.6628408432
750.79027955, 147107.25, 10.6620454788
750.810712723, 147152.390625, 10.6635131836
750.831146096, 147112.203125, 10.6634740829
750.851579369, 147129.46875, 10.6636295319
750.872012542, 147097.109375, 10.6617269516
750.892445916, 147138.140625, 10.6644496918
750.91287919, 147163.65625, 10.6632461548
750.933312565, 147123.03125, 10.6622037888
750.95374574, 147148.6875, 10.6615037918
750.974179015, 147107.21875, 10.6623258591
750.994612391, 147127.359375, 10.6625900269
751.015045566, 147128.03125, 10.6625671387
751.035478843, 147086.0, 10.6641845703
751.055912119, 147143.078125, 10.6621541977
751.076345396, 147090.546875, 10.663649559
751.096778573, 147164.421875, 10.6650066376
751.117211951, 147155.15625, 10.6628799438
751.137645229, 147135.890625, 10.6641435623
751.158078607, 147147.4375, 10.661699295
751.178511785, 147070.265625, 10.6649026871
751.198945064, 147094.609375, 10.6630382538
751.219378443, 147119.03125, 10.6629867554
751.239811623, 147102.671875, 10.6629400253
751.260244903, 147080.59375, 10.6617574692
751.280678283, 147136.734375, 10.6634120941
751.301111563, 147103.9375, 10.6645822525
751.321544844, 147099.21875, 10.6627931595
751.341978126, 147122.28125, 10.6612501144
751.362411407, 147059.203125, 10.6621313095
751.382844689, 147112.8125, 10.6623916626
751.403277971, 147109.640625, 10.6618185043
751.423711254, 147113.015625, 10.6611204147
751.444144637, 147109.828125, 10.6621341705
751.46457782, 147068.34375, 10.6622524261
751.485011103, 147143.03125, 10.6616334915
751.505444487, 147089.375, 10.6614780426
751.525877671, 147137.359375, 10.6628160477
751.546311056, 147132.84375, 10.6614847183
751.566744341, 147131.75, 10.6617488861
751.587177526, 147161.828125, 10.6605701447
751.607610912, 147103.984375, 10.6593780518
751.628044197, 147133.5, 10.6619682312
751.648477384, 147111.234375, 10.6634120941
751.66891077, 147121.90625, 10.6611261368
751.689344057, 147181.296875, 10.6617603302
751.709777244, 147130.453125, 10.66147995
751.730210632, 147149.375, 10.663187027
751.75064382, 147187.625, 10.6582679749
751.771077208, 147159.078125, 10.6603298187
751.791510496, 147122.078125, 10.6606435776
751.811943685, 147076.25, 10.6617116928
751.832377074, 147130.5, 10.6599931717
751.852810364, 147162.390625, 10.6626186371
751.873243654, 147174.703125, 10.6595640182
751.893676944, 147192.140625, 10.6616859436
751.914110235, 147198.484375, 10.6622266769
751.934543626, 147165.359375, 10.6622638702
751.954976917, 147111.75, 10.6621046066
751.975410108, 147158.625, 10.6609172821
751.9958435, 147126.734375, 10.6603269577
752.016276793, 147099.484375, 10.6603984833
752.036709985, 147117.0625, 10.6606035233
752.057143378, 147104.90625, 10.6577043533
752.077576671, 147100.890625, 10.6622610092
752.098009865, 147192.359375, 10.6595277786
752.118443259, 147179.890625, 10.6599740982
752.138876553, 147139.03125, 10.6609897614
752.159309948, 147170.046875, 10.6579227448
752.179743143, 147129.359375, 10.6605072021
752.200176438, 147188.96875, 10.6592760086
752.241043029, 147120.609375, 10.6615304947
752.261476326, 147090.21875, 10.6592092514
752.281909722, 147147.875, 10.6597166061
752.302342919, 147130.53125, 10.6615056992
752.322776316, 147092.75, 10.660326004
752.343209614, 147096.109375, 10.6575641632
752.363642812, 147064.9375, 10.6613197327
752.38407621, 147067.796875, 10.6588878632
752.404509409, 147137.8125, 10.6595859528
752.424942708, 147133.40625, 10.6606502533
752.445376107, 147198.859375, 10.6574373245
752.465809407, 147166.71875, 10.6581573486
752.486242607, 147149.3125, 10.6591615677
752.506676007, 147154.71875, 10.6576128006
752.527109307, 147107.3125, 10.659910202
752.547542608, 147120.375, 10.6602096558
752.56797591, 147137.125, 10.6596784592
752.588409211, 147111.5625, 10.6591854095
752.608842513, 147099.75, 10.661239624
752.629275816, 147129.890625, 10.6569185257
752.649709118, 147138.828125, 10.6594200134
752.670142521, 147153.515625, 10.6594753265
752.690575724, 147155.140625, 10.6602602005
752.711009128, 147088.9375, 10.6595926285
752.731442432, 147161.265625, 10.66010952
752.751875636, 147074.671875, 10.6600351334
752.772309041, 147121.96875, 10.661239624
752.792742346, 147127.734375, 10.6592483521
752.813175551, 147117.703125, 10.6622438431
752.833608957, 147130.109375, 10.6608533859
752.854042263, 147086.46875, 10.6609897614
752.874475469, 147078.234375, 10.6605653763
752.894908876, 147090.171875, 10.6600503922
752.915342183, 147141.40625, 10.6615829468
752.93577549, 147141.890625, 10.6614723206
752.956208798, 147138.203125, 10.6587562561
752.976642106, 147149.203125, 10.6606912613
752.997075414, 147101.09375, 10.6618232727
753.017508723, 147144.828125, 10.6621484756
753.037942032, 147134.96875, 10.6613788605
753.119675272, 147127.125, 10.6597957611
753.140108582, 147127.390625, 10.6615447998
753.160541994, 147131.5625, 10.6602334976
753.180975305, 147128.453125, 10.6606721878
753.201408517, 147091.484375, 10.662563324
753.221841929, 147148.1875, 10.66152668
753.242275241, 147088.796875, 10.6616067886
753.262708454, 147136.890625, 10.6614160538
753.283141867, 147112.609375, 10.6619186401
753.30357518, 147132.78125, 10.6616430283
753.324008594, 147131.03125, 10.6640224457
753.344441808, 147119.984375, 10.6650714874
753.364875122, 147120.5, 10.663561821
753.385308537, 147115.375, 10.6639175415
753.405741752, 147089.75, 10.6638536453
753.426175068, 147097.59375, 10.6630449295
753.446608484, 147137.359375, 10.661734581
753.4670417, 147105.203125, 10.6618318558
753.487475016, 147138.78125, 10.6636209488
753.507908433, 147157.53125, 10.664144516
753.52834165, 147106.953125, 10.6638002396
753.548775068, 147120.875, 10.664850235
753.569208385, 147137.828125, 10.6614875793
753.589641603, 147080.375, 10.6642456055
753.610075022, 147127.859375, 10.6643819809
753.630508341, 147137.21875, 10.6636247635
753.65094156, 147132.09375, 10.6619405746
753.671374979, 147135.1875, 10.6653432846
753.691808299, 147175.296875, 10.6638183594
753.712241619, 147132.15625, 10.6625118256
753.73267494, 147098.03125, 10.6656551361
753.753108261, 147116.890625, 10.6645641327
753.773541582, 147075.84375, 10.6634407043
753.793974903, 147139.53125, 10.6652479172
753.814408225, 147125.828125, 10.6654434204
753.834841647, 147115.171875, 10.6654424667
753.85527487, 147079.921875, 10.6639900208
753.875708193, 147129.8125, 10.6667060852
753.896141616, 147134.53125, 10.6657476425
753.91657484, 147152.3125, 10.6663484573
753.937008263, 147130.3125, 10.6647958755
753.957441588, 147079.46875, 10.6644659042
753.977874812, 147098.96875, 10.6658906937
753.998308237, 147152.875, 10.6664800644
754.018741562, 147137.828125, 10.6678771973
754.039174788, 147082.953125, 10.6664619446
754.059608214, 147138.96875, 10.6680259705
754.08004154, 147106.5, 10.6645870209
754.100474967, 147117.15625, 10.6671047211
754.120908194, 147096.28125, 10.6659193039
754.141341521, 147167.90625, 10.6652851105
754.161774948, 147095.296875, 10.6664810181
754.182208176, 147081.109375, 10.6682481766
754.202641505, 147063.984375, 10.6664915085
754.223074833, 147100.921875, 10.6689767838
754.243508162, 147124.796875, 10.6676778793
754.263941492, 147125.296875, 10.6675634384
754.284374821, 147147.921875, 10.6663837433
754.304808151, 147123.34375, 10.6682748795
754.325241581, 147115.921875, 10.6691398621
754.345674912, 147098.8125, 10.667757988
754.366108143, 147167.453125, 10.6691074371
754.386541574, 147163.5625, 10.6677484512
754.406974906, 147201.515625, 10.6680192947
754.427408138, 147185.65625, 10.6665935516
754.44784157, 147162.703125, 10.6692810059
754.468274903, 147152.9375, 10.670255661
754.488708136, 147182.4375, 10.6683702469
754.50914157, 147130.234375, 10.6694374084
754.529574903, 147123.140625, 10.6695127487
754.550008337, 147121.34375, 10.6684541702
754.570441572, 147138.859375, 10.6716337204
754.590874906, 147174.5625, 10.6701564789
754.611308341, 147157.03125, 10.6695079803
754.631741577, 147163.46875, 10.6694564819
754.652174912, 147112.671875, 10.6694545746
754.672608349, 147107.859375, 10.6672267914
754.693041585, 147112.96875, 10.6699485779
754.713475022, 147118.609375, 10.6680164337
754.733908359, 147181.015625, 10.6689596176
754.754341596, 147105.640625, 10.6683492661
754.774775034, 147150.28125, 10.668636322
754.795208372, 147095.234375, 10.6689224243
754.815641711, 147173.109375, 10.6708097458
754.836075049, 147136.078125, 10.6695642471
754.856508388, 147158.6875, 10.6701612473
754.876941728, 147106.109375, 10.6692218781
754.897375068, 147163.078125, 10.6692581177
754.917808408, 147169.59375, 10.6691846848
754.938241748, 147165.046875, 10.6706953049
754.958675089, 147164.5625, 10.6682758331
754.97910843, 147138.796875, 10.6689472198
754.999541772, 147076.4375, 10.6700716019
755.019975114, 147137.84375, 10.6672887802
755.040408456, 147132.125, 10.6690502167
755.060841898, 147121.3125, 10.6685466766
755.081275141, 147117.171875, 10.6686944962
755.101708584, 147101.90625, 10.6677150726
755.122141928, 147111.125, 10.6676216125
755.142575172, 147139.203125, 10.6664361954
755.163008616, 147135.859375, 10.6685523987
755.203875206, 147121.265625, 10.6669473648
755.224308651, 147103.46875, 10.6656866074
755.244741996, 147128.109375, 10.6669101715
755.265175242, 147052.046875, 10.666267395
755.285608689, 147059.546875, 10.6654491425
755.306042035, 147108.609375, 10.6647911072
755.326475482, 147112.65625, 10.6665916443
755.346908729, 147110.09375, 10.6638813019
755.367342077, 147087.71875, 10.6656570435
755.387775525, 147172.171875, 10.6664676666
755.408208773, 147155.546875, 10.6657018661
755.428642122, 147100.203125, 10.6666574478
755.449075571, 147117.171875, 10.6657934189
755.46950882, 147027.859375, 10.6658430099
755.48994227, 147103.015625, 10.6669979095
755.51037562, 147066.96875, 10.6664400101
755.53080887, 147136.015625, 10.66522789
755.551242321, 147186.0625, 10.6673307419
755.571675672, 147168.0, 10.6665172577
755.592108923, 147215.359375, 10.6670541763
755.612542375, 147154.65625, 10.6671733856
755.632975727, 147130.109375, 10.6665401459
755.65340898, 147153.3125, 10.6658306122
755.673842432, 147135.015625, 10.6673545837
755.694275785, 147118.03125, 10.6677646637
755.714709239, 147130.609375, 10.6676225662
755.735142492, 147186.0625, 10.6679830551
755.755575847, 147132.40625, 10.6691474915
755.776009301, 147122.578125, 10.6688718796
755.796442556, 147118.421875, 10.6676607132
755.816875911, 147149.984375, 10.6676635742
755.837309366, 147116.078125, 10.6689863205
755.857742622, 147087.953125, 10.6692361832
755.878176078, 147111.328125, 10.667339325
755.898609435, 147109.078125, 10.667924881
755.919042692, 147186.0625, 10.6688575745
755.939476149, 147164.4375, 10.667804718
755.959909506, 147142.328125, 10.6693143845
755.980342864, 147161.15625, 10.6700811386
756.000776222, 147187.421875, 10.6672744751
756.021209581, 147146.578125, 10.6670160294
756.04164294, 147113.515625, 10.6680278778
756.062076299, 147121.328125, 10.6700735092
756.082509658, 147177.171875, 10.6705026627
756.102943118, 147126.4375, 10.6697301865
756.123376379, 147110.875, 10.6663618088
756.143809739, 147068.765625, 10.6692733765
756.1642431, 147109.15625, 10.6683235168
756.184676461, 147128.90625, 10.6675224304
756.205109823, 147180.953125, 10.6687746048
756.225543285, 147136.703125, 10.6682529449
756.245976547, 147121.921875, 10.6677560806
756.26640991, 147137.125, 10.6684007645
756.286843373, 147104.40625, 10.6680374146
756.307276636, 147141.171875, 10.6676902771
756.3277101, 147102.515625, 10.6702432632
756.348143464, 147111.25, 10.6669864655
756.368576728, 147127.328125, 10.6673002243
756.389010193, 147104.59375, 10.6670589447
756.409443558, 147139.765625, 10.6671037674
756.429876823, 147108.6875, 10.6696109772
756.450310289, 147111.421875, 10.6676273346
756.470743655, 147126.078125, 10.669708252
756.491177121, 147122.8125, 10.6665449142
756.511610388, 147151.484375, 10.6688671112
756.532043755, 147131.34375, 10.6675348282
756.552477222, 147141.328125, 10.6695861816
756.57291049, 147150.953125, 10.6673555374
756.593343858, 147170.28125, 10.6690788269
756.613777326, 147124.171875, 10.6672058105
756.634210595, 147122.28125, 10.6691207886
756.654643964, 147171.671875, 10.667927742
756.675077434, 147127.875, 10.6675424576
756.695510804, 147158.484375, 10.669503212
756.715944174, 147059.671875, 10.6674165726
756.736377544, 147187.734375, 10.6691465378
756.756810915, 147143.328125, 10.6708011627
756.777244286, 147179.703125, 10.6697006226
756.797677658, 147151.5625, 10.6695127487
756.818110929, 147123.09375, 10.6698360443
756.838544402, 147136.75, 10.6690473557
756.858977774, 147116.46875, 10.6708078384
756.879411147, 147151.796875, 10.6687679291
756.89984452, 147155.9375, 10.6698179245
756.920277894, 147155.59375, 10.6699781418
756.940711368, 147186.890625, 10.6690311432
756.961144642, 147114.015625, 10.6690835953
756.981578017, 147106.046875, 10.6705675125
757.002011491, 147129.078125, 10.6694841385
757.022444767, 147145.9375, 10.6704978943
757.042878142, 147174.703125, 10.6692905426
757.063311618, 147175.578125, 10.6694393158
757.083744895, 147220.875, 10.6704940796
757.104178371, 147178.109375, 10.6705102921
757.124611748, 147151.515625, 10.6697359085
757.145045026, 147128.171875, 10.670006752
757.165478503, 147144.90625, 10.6699295044
757.185911881, 147128.078125, 10.6688480377
757.206345259, 147112.171875, 10.6701726913
757.226778638, 147152.46875, 10.668176651
757.247212017, 147119.828125, 10.6686754227
757.267645397, 147091.21875, 10.6706790924
757.288078776, 147075.125, 10.6691513062
757.308512156, 147086.078125, 10.6691999435
757.328945637, 147121.40625, 10.6684770584
757.349379017, 147115.125, 10.6681919098
757.369812299, 147089.828125, 10.6672792435
757.39024578, 147091.75, 10.6675014496
757.410679162, 147074.828125, 10.6678304672
757.431112444, 147071.140625, 10.6652698517
757.451545926, 147131.28125, 10.6691436768
757.471979209, 147097.984375, 10.668009758
757.492412692, 147120.421875, 10.6691522598
757.512846076, 147083.578125, 10.6682090759
757.53327936, 147101.171875, 10.6668968201
757.553712844, 147149.65625, 10.6688327789
757.574146228, 147209.65625, 10.668680191
757.594579513, 147187.21875, 10.6698598862
757.615012998, 147152.78125, 10.6698904037
757.635446384, 147174.0625, 10.6693792343
757.65587967, 147168.09375, 10.6701087952
757.676313156, 147138.75, 10.6693429947
757.696746543, 147184.546875, 10.6695070267
757.717180029, 147230.15625, 10.6694765091
757.737613317, 147194.65625, 10.6722097397
757.758046704, 147195.171875, 10.6707019806
757.778480192, 147145.0, 10.6707754135
757.798913481, 147136.234375, 10.6703042984
757.819346869, 147138.78125, 10.6684446335
757.839780358, 147103.09375, 10.6682548523
757.860213747, 147078.8125, 10.6703863144
757.880647137, 147075.578125, 10.6687517166
757.901080527, 147063.75, 10.6676797867
757.921513917, 147094.859375, 10.669670105
757.941947308, 147129.46875, 10.6694431305
757.962380699, 147118.25, 10.6682243347
757.982814091, 147145.0625, 10.6690015793
758.003247582, 147127.609375, 10.6675691605
758.023680874, 147183.734375, 10.6676597595
758.044114267, 147114.703125, 10.6693887711
758.064547659, 147094.34375, 10.6679964066
758.084981053, 147135.1875, 10.6679611206
758.105414546, 147077.5, 10.6695537567
758.12584784, 147139.171875, 10.6676464081
758.146281234, 147154.890625, 10.6695623398
758.187148023, 147128.546875, 10.6671619415
758.207581418, 147139.984375, 10.6682777405
758.228014914, 147187.40625, 10.6686267853
758.24844821, 147127.046875, 10.6686964035
758.268881706, 147109.78125, 10.669301033
758.289315102, 147142.6875, 10.6677799225
758.309748399, 147133.4375, 10.6689357758
758.330181896, 147171.515625, 10.668592453
758.350615294, 147205.75, 10.6675338745
758.371048692, 147192.328125, 10.6706027985
758.39148209, 147161.453125, 10.6704425812
758.411915489, 147126.453125, 10.6700458527
758.432348888, 147138.59375, 10.6708297729
758.452782287, 147170.40625, 10.6685638428
758.473215687, 147153.703125, 10.6701545715
758.493649187, 147139.796875, 10.6702470779
758.514082487, 147131.21875, 10.6709280014
758.534515887, 147120.984375, 10.6696977615
758.554949388, 147118.859375, 10.6717967987
758.57538279, 147177.53125, 10.6706905365
758.595816091, 147175.796875, 10.6674480438
758.616249593, 147183.609375, 10.6689710617
758.636682996, 147194.3125, 10.6707992554
758.657116398, 147151.203125, 10.6717271805
758.677549802, 147170.625, 10.6693172455
758.697983205, 147181.828125, 10.6681442261
758.718416609, 147152.984375, 10.6697778702
758.738850013, 147152.96875, 10.6701278687
758.759283317, 147156.203125, 10.6684560776
758.779716822, 147184.359375, 10.6703538895
758.800150227, 147163.453125, 10.6695804596
758.820583533, 147099.90625, 10.6688652039
758.841017038, 147132.921875, 10.6714982986
758.861450445, 147161.0625, 10.6702518463
758.881883951, 147118.671875, 10.6706647873
758.902317258, 147131.859375, 10.6695413589
758.922750665, 147124.328125, 10.6689844131
758.943184173, 147116.765625, 10.6680288315
758.963617481, 147128.765625, 10.6706695557
758.984050889, 147102.9375, 10.6663150787
759.004484397, 147116.5625, 10.6715354919
759.024917706, 147124.421875, 10.6709928513
759.045351115, 147087.328125, 10.6705932617
759.065784625, 147086.359375, 10.6698074341
759.086218035, 147091.71875, 10.6693639755
759.106651445, 147163.90625, 10.6671981812
759.127084856, 147144.28125, 10.6694383621
759.147518267, 147137.8125, 10.6695127487
759.167951678, 147101.34375, 10.6656627655
759.18838509, 147127.6875, 10.6701784134
759.208818502, 147150.625, 10.6696109772
759.229252014, 147144.875, 10.6696186066
759.249685327, 147160.390625, 10.6687793732
759.27011884, 147138.359375, 10.6686296463
759.290552153, 147089.5625, 10.6684541702
759.310985567, 147097.03125, 10.6694173813
759.331419081, 147120.265625, 10.6689243317
759.351852396, 147131.53125, 10.667845726
759.37228581, 147141.921875, 10.6691064835
759.392719325, 147090.828125, 10.6691656113
759.413152641, 147145.359375, 10.6702442169
759.433586057, 147119.9375, 10.6697673798
759.454019573, 147185.484375, 10.6713628769
759.474452889, 147110.578125, 10.6725702286
759.494886406, 147104.21875, 10.6705303192
759.515319823, 147147.796875, 10.6675958633
759.535753141, 147126.625, 10.669128418
759.556186659, 147168.71875, 10.6713848114
759.576620077, 147199.875, 10.6713113785
759.597053495, 147211.921875, 10.6720972061
759.617486914, 147176.9375, 10.671043396
759.637920334, 147157.1875, 10.6698226929
759.658353853, 147158.359375, 10.6721477509
759.678787173, 147116.71875, 10.6725578308
759.699220593, 147101.125, 10.6704406738
759.719654114, 147067.609375, 10.6728963852
759.740087535, 147130.5, 10.6712961197
759.760520856, 147138.984375, 10.672498703
759.780954378, 147127.390625, 10.6726093292
759.8013878, 147093.15625, 10.6685066223
759.821821122, 147121.03125, 10.6706161499
759.842254645, 147128.234375, 10.673368454
759.862688068, 147160.96875, 10.6737890244
759.883121591, 147163.890625, 10.6713027954
759.903554915, 147145.828125, 10.6725473404
759.923988339, 147143.4375, 10.6727247238
759.944421763, 147146.25, 10.6699333191
759.964855188, 147106.3125, 10.6724023819
759.985288513, 147133.625, 10.6734638214
760.005722039, 147136.15625, 10.6726150513
760.026155465, 147100.953125, 10.6724596024
760.046588991, 147123.125, 10.6726608276
760.067022317, 147077.6875, 10.6750621796
760.087455744, 147131.890625, 10.6745080948
760.107889271, 147150.8125, 10.6723537445
760.128322599, 147131.859375, 10.6752576828
760.148756027, 147149.28125, 10.6748056412
760.169189555, 147149.265625, 10.6734600067
760.189622883, 147082.765625, 10.6755514145
760.210056312, 147059.8125, 10.6751289368
760.230489842, 147084.203125, 10.6720514297
760.250923271, 147085.1875, 10.6741333008
760.271356701, 147168.671875, 10.6736011505
760.291790131, 147118.375, 10.6745376587
760.312223562, 147169.265625, 10.6747608185
760.332656993, 147145.953125, 10.6737794876
760.353090424, 147210.453125, 10.6727905273
760.373523856, 147178.296875, 10.6742868423
760.393957388, 147176.828125, 10.6752567291
760.41439072, 147139.578125, 10.6754236221
760.434824253, 147108.28125, 10.6744775772
760.455257686, 147100.25, 10.6758260727
760.475691019, 147111.328125, 10.6748828888
760.496124553, 147175.875, 10.6734142303
760.516557987, 147149.796875, 10.6749753952
760.536991322, 147140.65625, 10.6760110855
760.557424856, 147111.59375, 10.6736726761
760.577858292, 147143.515625, 10.6747522354
760.598291627, 147135.5625, 10.6750211716
760.618725163, 147198.15625, 10.6733932495
760.639158499, 147155.53125, 10.6734733582
760.659592036, 147143.453125, 10.6741113663
760.680025472, 147111.921875, 10.674197197
760.70045881, 147156.5625, 10.6735277176
760.741325785, 147146.5, 10.6753969193
760.761759123, 147176.53125, 10.6731967926
760.782192662, 147145.109375, 10.6742677689
760.802626101, 147132.203125, 10.6747121811
760.82305964, 147155.796875, 10.6734266281
760.84349298, 147130.671875, 10.6745443344
760.86392642, 147112.65625, 10.6743841171
760.88435996, 147101.46875, 10.6742925644
760.904793301, 147131.234375, 10.6736888885
760.925226742, 147155.6875, 10.6733512878
760.945660283, 147142.984375, 10.6756782532
760.966093725, 147198.5625, 10.6735515594
760.986527067, 147141.046875, 10.6748399734
761.006960609, 147159.0625, 10.6721382141
761.027394052, 147118.109375, 10.6741027832
761.047827595, 147163.5, 10.675409317
763.765462809, 147125.34375, 10.5522298813
763.785896299, 147106.046875, 10.5659618378
763.806329788, 147110.921875, 10.5660095215
763.826763279, 147117.109375, 10.5702791214
763.847196769, 147122.015625, 10.5848913193
763.86763036, 147115.5, 10.5864524841
763.888063751, 147116.671875, 10.5963687897
763.908497343, 147108.609375, 10.5965633392
763.928930835, 147109.328125, 10.6046638489
763.949364227, 147095.09375, 10.6050977707
763.96979782, 147130.875, 10.618273735
763.990231313, 147085.40625, 10.6176586151
764.010664706, 147081.421875, 10.6196804047
764.0310983, 147075.234375, 10.6272859573
764.051531794, 147122.65625, 10.6309528351
764.071965188, 147125.015625, 10.6349067688
764.092398783, 147084.1875, 10.6377105713
764.112832278, 147140.4375, 10.6412591934
764.133265874, 147094.828125, 10.6411008835
764.153699269, 147126.140625, 10.6431179047
764.174132765, 147124.03125, 10.6462774277
764.194566262, 147124.328125, 10.6488285065
764.214999759, 147115.546875, 10.6503667831
764.235433256, 147133.40625, 10.6522254944
764.255866753, 147072.203125, 10.6546602249
764.276300251, 147103.5, 10.6555528641
764.296733849, 147089.390625, 10.6600446701
764.317167248, 147184.25, 10.6603860855
764.337600747, 147164.609375, 10.6591558456
764.358034346, 147195.921875, 10.6609573364
764.378467846, 147113.65625, 10.6633777618
764.398901246, 147161.203125, 10.664021492
764.419334846, 147141.09375, 10.6624393463
764.439768347, 147159.703125, 10.6658525467
764.460201748, 147143.734375, 10.6645641327
764.480635349, 147124.625, 10.666217804
764.501068851, 147112.53125, 10.6671113968
764.521502353, 147086.4375, 10.6674108505
764.541935855, 147151.5, 10.6666622162
764.562369358, 147147.78125, 10.667514801
764.582802961, 147187.78125, 10.6681308746
764.603236364, 147130.5625, 10.6684408188
764.623669868, 147123.3125, 10.668847084
764.644103472, 147103.46875, 10.6693840027
764.664536876, 147122.921875, 10.669301033
764.684970481, 147124.265625, 10.6708307266
764.705403986, 147122.46875, 10.6691970825
764.725837392, 147111.96875, 10.6706390381
764.746270998, 147094.9375, 10.6701231003
764.766704504, 147101.015625, 10.6688737869
764.78713791, 147060.40625, 10.669962883
764.807571517, 147052.953125, 10.6709594727
764.828005025, 147090.828125, 10.6689252853
764.848438532, 147044.484375, 10.670624733
764.86887204, 147084.28125, 10.6699523926
764.889305448, 147101.671875, 10.6707248688
764.909739057, 147137.578125, 10.6701059341
764.930172566, 147096.0625, 10.6706085205
764.950606075, 147103.28125, 10.6705198288
764.971039585, 147077.5, 10.6710672379
764.991473095, 147106.078125, 10.6697654724
765.011906605, 147154.78125, 10.6691465378
765.032340216, 147068.859375, 10.6711797714
765.052773627, 147112.765625, 10.6700983047
765.073207238, 147082.703125, 10.6715106964
765.09364075, 147118.546875, 10.670498848
765.114074162, 147040.109375, 10.6691646576
765.134507775, 147041.765625, 10.670797348
765.154941288, 147070.6875, 10.6701173782
765.175374701, 147068.1875, 10.6692819595
765.195808314, 147088.46875, 10.6712093353
765.216241828, 147088.171875, 10.6695261002
765.236675242, 147080.375, 10.6714735031
765.257108857, 147059.328125, 10.6712265015
765.277542372, 147030.625, 10.6699085236
765.297975987, 147085.109375, 10.6694288254
765.318409402, 147045.765625, 10.6695232391
765.338842918, 147083.578125, 10.6691951752
765.359276534, 147035.34375, 10.6672296524
765.379709951, 147053.71875, 10.6681175232
765.400143468, 147105.25, 10.668217659
765.420577085, 147117.0, 10.6681852341
765.441010503, 147092.796875, 10.667096138
765.461444121, 147114.109375, 10.6694574356
765.481877539, 147148.3125, 10.670006752
765.502311058, 147121.203125, 10.6701860428
765.522744677, 147130.453125, 10.6701726913
765.543178097, 147111.625, 10.6686983109
765.563611616, 147109.578125, 10.668551445
765.584045236, 147091.65625, 10.669301033
765.604478757, 147089.984375, 10.6684455872
765.624912178, 147073.09375, 10.6694860458
765.645345799, 147045.6875, 10.6684904099
765.66577932, 147066.28125, 10.6696300507
765.686212842, 147088.5, 10.668920517
765.706646364, 147083.40625, 10.6689043045
765.727079887, 147038.046875, 10.6693229675
765.74751351, 147086.328125, 10.6679143906
