#BJD		Flux		Flux_Err	Detrended_Flux	Detrended_Flux_Err
54964.512738	1.013467	0.000278	1.000545	0.000274	
54964.533172	1.013084	0.000278	1.000174	0.000274	
54964.553607	1.013594	0.000278	1.000684	0.000274	
54964.574041	1.013074	0.000278	1.000177	0.000274	
54964.594475	1.012782	0.000278	0.999896	0.000274	
54964.614910	1.013047	0.000278	1.000164	0.000274	
54964.635344	1.012915	0.000278	1.000041	0.000274	
54964.655778	1.013022	0.000278	1.000153	0.000274	
54964.676213	1.012884	0.000278	1.000024	0.000274	
54964.696647	1.012390	0.000278	0.999543	0.000274	
54964.717081	1.012873	0.000278	1.000027	0.000274	
54964.737516	1.012898	0.000278	1.000059	0.000274	
54964.757950	1.012256	0.000278	0.999432	0.000274	
54964.778384	1.012931	0.000278	1.000106	0.000274	
54964.798819	1.012390	0.000278	0.999579	0.000274	
54964.819253	1.012909	0.000278	1.000099	0.000274	
54964.839687	1.012413	0.000278	0.999616	0.000274	
54964.860122	1.013196	0.000278	1.000397	0.000274	
54964.880556	1.012464	0.000278	0.999682	0.000274	
54964.900990	1.012698	0.000278	0.999920	0.000274	
54964.921425	1.013048	0.000278	1.000273	0.000274	
54964.941859	1.012564	0.000278	0.999803	0.000274	
54964.962293	1.012703	0.000278	0.999948	0.000274	
54964.982728	1.012281	0.000278	0.999539	0.000274	
54965.003162	1.013007	0.000278	1.000263	0.000274	
54965.023596	1.013064	0.000278	1.000327	0.000274	
54965.044031	1.012784	0.000278	1.000059	0.000274	
54965.064465	1.012790	0.000278	1.000072	0.000274	
54965.084899	1.012646	0.000278	0.999938	0.000274	
54965.105333	1.012925	0.000278	1.000222	0.000274	
54965.125768	1.012594	0.000278	0.999903	0.000274	
54965.146202	1.012745	0.000278	1.000060	0.000274	
54965.166636	1.012614	0.000278	0.999939	0.000274	
54965.187071	1.012641	0.000278	0.999973	0.000274	
54965.207505	1.012088	0.000278	0.999436	0.000274	
54965.227939	1.012654	0.000278	1.000003	0.000274	
54965.248374	1.012293	0.000278	0.999654	0.000274	
54965.268808	1.012345	0.000278	0.999714	0.000274	
54965.289242	1.012353	0.000278	0.999730	0.000274	
54965.309677	1.012421	0.000278	0.999806	0.000274	
54965.330111	1.012653	0.000278	1.000043	0.000274	
54965.350545	1.012095	0.000278	0.999501	0.000274	
54965.370980	1.012563	0.000278	0.999972	0.000274	
54965.391414	1.012309	0.000278	0.999729	0.000274	
54965.411848	1.012485	0.000278	0.999912	0.000274	
54965.432283	1.012227	0.000278	0.999666	0.000274	
54965.452717	1.012260	0.000278	0.999707	0.000274	
54965.473151	1.012446	0.000278	0.999899	0.000274	
54965.493586	1.012571	0.000278	1.000031	0.000274	
54965.514020	1.012672	0.000278	1.000140	0.000274	
54965.534454	1.012099	0.000278	0.999583	0.000274	
54965.554889	1.011692	0.000278	0.999190	0.000274	
54965.575323	1.011852	0.000278	0.999357	0.000274	
54965.595757	1.012309	0.000278	0.999817	0.000274	
54965.616192	1.012717	0.000278	1.000229	0.000274	
54965.636626	1.011869	0.000278	0.999401	0.000274	
54965.657060	1.012369	0.000278	0.999904	0.000274	
