#BJD		Flux		Flux_Err	Detrended_Flux	Detrended_Flux_Err
54964.512771	1.006643	0.000209	1.000110	0.000208	
54964.533206	1.005992	0.000209	0.999475	0.000208	
54964.553640	1.006197	0.000209	0.999691	0.000208	
54964.574074	1.006546	0.000209	1.000049	0.000208	
54964.594509	1.006577	0.000209	1.000092	0.000208	
54964.614943	1.006193	0.000209	0.999722	0.000208	
54964.635377	1.006193	0.000209	0.999733	0.000208	
54964.655812	1.006269	0.000209	0.999820	0.000208	
54964.676246	1.005920	0.000209	0.999484	0.000208	
54964.696680	1.006240	0.000209	0.999813	0.000208	
54964.717115	1.006269	0.000209	0.999853	0.000208	
54964.737549	1.006321	0.000209	0.999915	0.000208	
54964.757983	1.006309	0.000209	0.999914	0.000208	
54964.778417	1.006258	0.000209	0.999874	0.000208	
54964.798852	1.006236	0.000209	0.999862	0.000208	
54964.819286	1.006373	0.000209	1.000009	0.000208	
54964.839720	1.006175	0.000209	0.999822	0.000208	
54964.860155	1.006147	0.000209	0.999805	0.000208	
54964.880589	1.006272	0.000209	0.999939	0.000208	
54964.901023	1.006425	0.000209	1.000101	0.000208	
54964.921458	1.006110	0.000209	0.999798	0.000208	
54964.941892	1.006532	0.000209	1.000227	0.000208	
54964.962326	1.006501	0.000209	1.000206	0.000208	
54964.982761	1.006085	0.000209	0.999802	0.000208	
54965.003195	1.006089	0.000209	0.999816	0.000208	
54965.023629	1.005951	0.000209	0.999688	0.000208	
54965.044064	1.006062	0.000209	0.999808	0.000208	
54965.064498	1.006025	0.000209	0.999780	0.000208	
54965.084932	1.006028	0.000209	0.999792	0.000208	
54965.105366	1.005986	0.000209	0.999760	0.000208	
54965.125801	1.006269	0.000209	1.000050	0.000208	
54965.146235	1.006184	0.000209	0.999975	0.000208	
54965.166669	1.006268	0.000209	1.000067	0.000208	
54965.187104	1.006166	0.000209	0.999974	0.000208	
54965.207538	1.006045	0.000209	0.999863	0.000208	
54965.227972	1.005647	0.000209	0.999476	0.000208	
54965.248407	1.006268	0.000209	1.000102	0.000208	
54965.268841	1.006264	0.000209	1.000106	0.000208	
54965.289275	1.006124	0.000209	0.999975	0.000208	
54965.309710	1.006181	0.000209	1.000040	0.000208	
54965.330144	1.006508	0.000209	1.000374	0.000208	
54965.350578	1.006733	0.000209	1.000605	0.000208	
54965.371012	1.006030	0.000209	0.999915	0.000208	
54965.391447	1.006042	0.000209	0.999935	0.000208	
54965.411881	1.005865	0.000209	0.999767	0.000208	
54965.432315	1.005910	0.000209	0.999819	0.000208	
54965.452750	1.006693	0.000209	1.000605	0.000208	
54965.473184	1.006525	0.000209	1.000446	0.000208	
54965.493618	1.006047	0.000209	0.999979	0.000208	
54965.514053	1.005853	0.000209	0.999794	0.000208	
54965.534487	1.005891	0.000209	0.999839	0.000208	
54965.554921	1.006099	0.000209	1.000053	0.000208	
54965.575356	1.006180	0.000209	1.000141	0.000208	
54965.595790	1.006291	0.000209	1.000259	0.000208	
54965.616224	1.005702	0.000209	0.999680	0.000208	
54965.636658	1.005930	0.000209	0.999914	0.000208	
54965.657093	1.006086	0.000209	1.000077	0.000208	
54965.677527	1.006023	0.000209	1.000021	0.000208	
54965.697961	1.006005	0.000209	1.000010	0.000208	
54965.718396	1.006357	0.000209	1.000367	0.000208	
54965.738830	1.005837	0.000209	0.999857	0.000208	
54965.759264	1.006369	0.000209	1.000393	0.000208	
54965.779699	1.005868	0.000209	0.999902	0.000208	
54965.800133	1.006602	0.000209	1.000638	0.000208	
54965.820567	1.006254	0.000209	1.000299	0.000208	
54965.841002	1.006112	0.000209	1.000164	0.000208	
54965.861436	1.006202	0.000209	1.000260	0.000208	
54965.881870	1.006346	0.000209	1.000410	0.000208	
54965.902305	1.006277	0.000209	1.000348	0.000208	
54965.922739	1.005856	0.000209	0.999936	0.000208	
54965.943173	1.006152	0.000209	1.000237	0.000208	
54965.963607	1.006006	0.000209	1.000098	0.000208	
54965.984042	1.005822	0.000209	0.999921	0.000208	
54966.004476	1.005928	0.000209	1.000033	0.000208	
54966.024910	1.006140	0.000209	1.000250	0.000208	
54966.045345	1.006086	0.000209	1.000202	0.000208	
54966.065779	1.006140	0.000209	1.000262	0.000208	
54966.086213	1.005942	0.000209	1.000071	0.000208	
54966.106648	1.005683	0.000209	0.999820	0.000208	
54966.127082	1.005898	0.000209	1.000040	0.000208	
54966.147516	1.005774	0.000209	0.999922	0.000208	
54966.167950	1.006227	0.000209	1.000379	0.000208	
54966.188385	1.006225	0.000209	1.000382	0.000208	
54966.208819	1.005950	0.000209	1.000115	0.000208	
54966.229253	1.006064	0.000209	1.000234	0.000208	
54966.249688	1.006167	0.000209	1.000342	0.000208	
54966.270122	1.006607	0.000209	1.000785	0.000208	
54966.290556	1.005923	0.000209	1.000111	0.000208	
54966.310991	1.005813	0.000209	1.000007	0.000208	
54966.331425	1.006087	0.000209	1.000285	0.000208	
54966.351859	1.005961	0.000209	1.000165	0.000208	
54966.372293	1.005771	0.000209	0.999982	0.000208	
54966.392728	1.006040	0.000209	1.000255	0.000208	
54966.413162	1.006289	0.000209	1.000508	0.000208	
54966.433596	1.005424	0.000209	0.999653	0.000208	
54966.454031	1.005530	0.000209	0.999764	0.000208	
54966.474465	1.005985	0.000209	1.000222	0.000208	
54966.494899	1.005913	0.000209	1.000155	0.000208	
54966.515334	1.005852	0.000209	1.000100	0.000208	
54966.535768	1.005500	0.000209	0.999755	0.000208	
54966.556202	1.005670	0.000209	0.999929	0.000208	
54966.576637	1.005936	0.000209	1.000199	0.000208	
54966.597071	1.005711	0.000209	0.999981	0.000208	
54966.617505	1.006149	0.000209	1.000421	0.000208	
54966.637939	1.006146	0.000209	1.000423	0.000208	
54966.658374	1.006009	0.000209	1.000292	0.000208	
54966.678808	1.005586	0.000209	0.999877	0.000208	
54966.699242	1.005897	0.000209	1.000191	0.000208	
54966.719677	1.005534	0.000209	0.999835	0.000208	
54966.740111	1.005812	0.000209	1.000116	0.000208	
54966.760545	1.005640	0.000209	0.999950	0.000208	
54966.780980	1.005739	0.000209	1.000053	0.000208	
