kbjd,flux,ferr
561.27373102, 150150.421875, 10.4171581268
561.294164998, 150153.125, 10.4169540405
561.314598877, 150120.546875, 10.4167490005
561.335032955, 150135.3125, 10.4165449142
561.355466933, 150157.453125, 10.4163408279
561.375900811, 150150.8125, 10.4161367416
561.396334888, 150148.640625, 10.415933609
561.416768865, 150096.46875, 10.4157295227
561.437202942, 150097.5, 10.4155244827
561.457636819, 150096.5625, 10.4153203964
561.478070795, 150074.578125, 10.4151163101
561.498504871, 150112.453125, 10.4149122238
561.518938747, 150047.21875, 10.4147081375
561.539372722, 150075.125, 10.4147777557
561.559806798, 150059.21875, 10.414847374
561.580240672, 150055.859375, 10.4149169922
561.600674647, 150074.640625, 10.4149866104
561.621108721, 150049.484375, 10.4150562286
561.641542596, 150072.734375, 10.4151258469
561.661976569, 150085.453125, 10.4151964188
561.682410643, 150094.359375, 10.415266037
561.702844516, 150082.671875, 10.4153366089
561.723278489, 150119.28125, 10.4154062271
561.743712562, 150122.171875, 10.4154758453
561.764146434, 150121.953125, 10.4155454636
561.784580506, 150054.5, 10.4156150818
561.805014478, 150153.90625, 10.4156847
561.82544835, 150162.296875, 10.4157543182
561.845882421, 150112.796875, 10.4158239365
561.866316392, 150145.75, 10.4158935547
561.886750262, 150097.5, 10.4159631729
561.907184333, 150149.1875, 10.4160327911
561.927618303, 150110.203125, 10.4161024094
561.948052173, 150126.28125, 10.4161729813
561.968486243, 150070.03125, 10.4162425995
562.009354081, 150103.21875, 10.4163818359
562.02978815, 150136.0, 10.4164457321
562.050222118, 150165.8125, 10.4165086746
562.070655986, 150127.375, 10.4165716171
562.091090054, 150150.421875, 10.4166355133
562.111524022, 150150.390625, 10.4166984558
562.131958089, 150153.90625, 10.4167613983
562.152391956, 150122.9375, 10.4168252945
562.172825923, 150089.140625, 10.4168891907
562.19325999, 150117.140625, 10.4169521332
562.213693856, 150115.703125, 10.4170150757
562.234127822, 150146.8125, 10.4170789719
562.254561888, 150130.171875, 10.4171409607
562.274995853, 150125.8125, 10.4172048569
562.295429718, 150114.03125, 10.4172687531
562.315863783, 150068.890625, 10.4173326492
562.336297747, 150057.078125, 10.4173946381
562.356731612, 150109.953125, 10.4174585342
562.377165676, 150110.640625, 10.4175224304
562.397599639, 150128.703125, 10.4175844193
562.418033503, 150128.421875, 10.4176483154
562.438467566, 150156.390625, 10.4177122116
562.458901429, 150090.5, 10.4177742004
562.479335392, 150097.0, 10.4178380966
562.499769454, 150082.796875, 10.4179019928
562.520203316, 150092.890625, 10.4178981781
562.540637378, 150133.640625, 10.4178953171
562.561071339, 150086.953125, 10.4178934097
562.5815052, 150144.859375, 10.4178905487
562.601939261, 150169.421875, 10.4178886414
562.622373222, 150205.390625, 10.4178857803
562.642807182, 150194.328125, 10.4178829193
562.663241142, 150126.734375, 10.4178800583
562.683675102, 150115.375, 10.4178781509
562.704109061, 150137.609375, 10.4178752899
562.724543021, 150103.671875, 10.4178733826
562.74497698, 150085.515625, 10.4178695679
562.765410938, 150062.3125, 10.4178667068
562.785844997, 150093.0625, 10.4178647995
562.806278855, 150091.703125, 10.4178619385
562.826712813, 150098.6875, 10.4178600311
562.84714687, 150119.46875, 10.4178562164
562.867580727, 150114.546875, 10.4178533554
562.888014784, 150169.28125, 10.4178514481
562.908448741, 150164.3125, 10.417848587
562.928882597, 150140.609375, 10.4178466797
562.949316653, 150062.203125, 10.4178438187
562.969750609, 150094.265625, 10.417840004
562.990184465, 150024.953125, 10.4178380966
563.01061852, 150117.1875, 10.4179849625
563.031052475, 150092.890625, 10.4181308746
563.05148633, 150101.203125, 10.4182786942
563.071920384, 150112.859375, 10.41842556
563.092354338, 150067.984375, 10.4185724258
563.112788292, 150084.640625, 10.4187202454
563.133222246, 150096.203125, 10.4188671112
563.153656199, 150082.71875, 10.4190130234
563.174090052, 150060.40625, 10.4191598892
563.194524105, 150123.84375, 10.4193077087
563.214958057, 150138.171875, 10.4194545746
563.235392009, 150154.171875, 10.4196004868
563.255825961, 150143.328125, 10.4197473526
563.276259913, 150156.671875, 10.4198951721
563.296693964, 150171.265625, 10.420042038
563.317127815, 150135.328125, 10.4201889038
563.337561766, 150199.453125, 10.420334816
563.357995817, 150138.375, 10.4204816818
563.378429667, 150139.265625, 10.4206285477
563.398863617, 150090.734375, 10.4207763672
563.419297666, 150108.78125, 10.4209222794
563.439731516, 150118.703125, 10.4210691452
563.460165465, 150137.375, 10.421216011
563.480599513, 150148.46875, 10.4213628769
563.501033362, 150084.6875, 10.4213676453
563.52146731, 150121.234375, 10.4213695526
563.541901358, 150121.171875, 10.4213733673
563.562335206, 150062.453125, 10.421377182
563.582769153, 150045.328125, 10.4213790894
563.6032032, 150077.328125, 10.4213829041
563.623637147, 150074.015625, 10.4213867188
563.644071093, 150062.421875, 10.4213905334
563.66450504, 150114.53125, 10.4213933945
563.684938986, 150119.234375, 10.4213962555
563.705372931, 150131.390625, 10.4214000702
563.725806877, 150088.828125, 10.4214038849
563.746240822, 150083.921875, 10.4214067459
563.766674867, 150113.328125, 10.4214096069
563.787108711, 150137.015625, 10.4214134216
563.807542655, 150141.1875, 10.4214162827
563.827976599, 150113.453125, 10.4214200974
563.848410543, 150084.40625, 10.421423912
563.868844486, 150084.09375, 10.4214258194
563.889278429, 150099.953125, 10.4214296341
563.909712372, 150084.640625, 10.4214334488
563.930146215, 150109.140625, 10.4214372635
563.950580257, 150154.46875, 10.4214410782
563.971014199, 150145.53125, 10.4214429855
563.991448241, 150146.34375, 10.4213647842
564.011882082, 150104.28125, 10.4212865829
564.032316023, 150160.453125, 10.4212083817
564.052750064, 150099.796875, 10.4211301804
564.073183905, 150079.3125, 10.4210529327
564.093617845, 150102.28125, 10.4209728241
564.114051885, 150077.1875, 10.4208955765
564.134485824, 150110.359375, 10.4208173752
564.154919664, 150051.625, 10.4207391739
564.175353703, 150085.875, 10.4206609726
564.195787642, 150048.359375, 10.4205818176
564.21622148, 150062.671875, 10.4205036163
564.236655519, 150052.671875, 10.420425415
564.257089457, 150091.046875, 10.4203472137
564.277523294, 150081.984375, 10.4202690125
564.297957332, 150111.484375, 10.4201898575
564.318391269, 150101.375, 10.4201116562
564.338825306, 150094.328125, 10.4200334549
564.359259143, 150117.65625, 10.4199552536
564.379693079, 150050.265625, 10.4198770523
564.400127115, 150092.578125, 10.4197978973
564.42056095, 150027.796875, 10.419719696
564.440994886, 150079.0, 10.4196414948
564.461428921, 150078.828125, 10.4195632935
564.481862756, 150065.859375, 10.4195623398
564.50229669, 150071.96875, 10.4195623398
564.522730725, 150059.109375, 10.4195613861
564.543164559, 150062.265625, 10.4195604324
564.563598492, 150071.765625, 10.4195604324
564.584032426, 150050.453125, 10.4195585251
564.604466359, 150039.75, 10.4195585251
564.624900292, 150029.75, 10.4195575714
564.645334224, 150049.015625, 10.4195575714
564.665768157, 150127.0, 10.4195566177
564.686202089, 150095.75, 10.4195556641
564.706636121, 150066.609375, 10.4195556641
564.727069952, 150069.4375, 10.4195537567
564.747503983, 150080.28125, 10.4195537567
564.767937914, 150044.734375, 10.419552803
564.788371744, 150049.140625, 10.4195518494
564.808805775, 150095.5625, 10.4195518494
564.829239705, 150087.390625, 10.4195508957
564.849673534, 150031.875, 10.4195508957
564.870107564, 150053.21875, 10.4195489883
564.890541493, 150073.671875, 10.4195489883
564.910975322, 150077.046875, 10.4195480347
564.931409351, 150095.859375, 10.4195480347
564.951843279, 150067.8125, 10.419547081
564.992711135, 150032.484375, 10.4194107056
565.013145062, 150075.4375, 10.4193439484
565.033578989, 150065.78125, 10.4192752838
565.054012916, 150039.359375, 10.4192075729
565.074446843, 150073.875, 10.4191408157
565.094880869, 150099.46875, 10.4190721512
565.115314795, 150134.375, 10.4190044403
565.135748621, 150084.78125, 10.4189367294
565.156182646, 150086.046875, 10.4188690186
565.176616571, 150127.0, 10.418800354
565.197050396, 150086.484375, 10.4187335968
565.217484421, 150096.109375, 10.4186649323
565.237918245, 150064.328125, 10.4185972214
565.258352169, 150037.1875, 10.4185285568
565.278786193, 150009.53125, 10.4184617996
565.299220016, 150067.578125, 10.4183940887
565.319653939, 150078.4375, 10.4183263779
565.340087962, 150024.546875, 10.418258667
565.360521785, 150019.765625, 10.4181900024
565.380955707, 150077.8125, 10.4181232452
565.401389729, 150051.328125, 10.4180545807
565.421823551, 150010.578125, 10.4179868698
565.442257572, 150000.5, 10.4179182053
565.462691493, 150011.625, 10.4179410934
565.483125314, 150038.625, 10.417963028
565.503559335, 150044.453125, 10.4179859161
565.523993255, 150069.453125, 10.4180078506
565.544427175, 150010.65625, 10.4180307388
565.564861095, 150006.234375, 10.418053627
565.585295014, 150030.3125, 10.4180746078
565.605728933, 150071.90625, 10.418097496
565.626162852, 150065.171875, 10.4181194305
565.646596771, 150079.515625, 10.4181423187
565.667030689, 150094.015625, 10.4181632996
565.687464707, 150062.828125, 10.4181852341
565.707898525, 150051.203125, 10.4182081223
565.728332442, 150060.609375, 10.4182310104
565.748766459, 150062.71875, 10.4182529449
565.769200276, 150081.203125, 10.4182739258
565.789634192, 150084.828125, 10.418296814
565.810068209, 150092.484375, 10.4183187485
565.830502025, 150062.328125, 10.4183416367
565.85093604, 150091.921875, 10.4183635712
565.871369956, 150059.9375, 10.4183864594
565.891803771, 150063.328125, 10.4184074402
565.912237786, 150096.9375, 10.4184303284
565.9326717, 150031.546875, 10.4184522629
565.953105514, 150058.265625, 10.4184036255
565.973539528, 150047.609375, 10.4183568954
565.993973342, 150059.625, 10.4183092117
566.014407255, 150066.21875, 10.418261528
566.034841269, 150035.09375, 10.4182128906
566.055275181, 150074.25, 10.4181652069
566.075708994, 150029.390625, 10.4181165695
566.096143006, 150074.109375, 10.4180688858
566.116576918, 150042.0, 10.4180212021
566.13701073, 149989.984375, 10.4179725647
566.157444741, 150054.953125, 10.4179258347
566.177878652, 150009.65625, 10.4178781509
566.198312663, 150010.390625, 10.4178295135
566.218746473, 150015.328125, 10.4177818298
566.239180384, 150023.765625, 10.4177331924
566.259614393, 150000.53125, 10.4176855087
566.280048203, 149992.21875, 10.417637825
566.300482112, 149998.09375, 10.4175891876
566.320916122, 149993.328125, 10.4175415039
566.34134993, 150016.046875, 10.4174928665
566.361783839, 150022.71875, 10.4174451828
566.382217847, 150023.296875, 10.4173974991
566.402651655, 150019.71875, 10.4173498154
566.423085562, 149990.84375, 10.4173021317
566.44351957, 150046.328125, 10.4174098969
566.463953377, 149997.328125, 10.4175186157
566.484387284, 150070.328125, 10.4176273346
566.525255196, 150089.109375, 10.4178438187
567.383479094, 150180.515625, 10.4186115265
567.403912988, 150165.734375, 10.4185552597
567.424346881, 150104.609375, 10.4186019897
567.444780774, 150143.390625, 10.4186496735
567.465214667, 150125.0625, 10.4186964035
567.48564856, 150152.46875, 10.4187421799
567.506082452, 150111.859375, 10.4187889099
567.526516344, 150102.28125, 10.41883564
567.546950336, 150084.140625, 10.41888237
567.567384127, 150098.90625, 10.4189291
567.587818018, 150065.921875, 10.4189758301
567.608252009, 150091.0, 10.4190225601
567.6286858, 150138.390625, 10.4190702438
567.64911979, 150150.890625, 10.4191169739
567.66955368, 150178.234375, 10.4191637039
567.689987469, 150162.734375, 10.4192094803
567.710421459, 150147.3125, 10.4192562103
567.730855348, 150150.734375, 10.4193029404
567.751289137, 150118.171875, 10.4193496704
567.771723125, 150109.28125, 10.4193964005
567.792157013, 150128.4375, 10.4194431305
567.812590801, 150117.296875, 10.4194908142
567.833024789, 150109.65625, 10.4195356369
567.853458676, 150116.953125, 10.4195833206
567.873892563, 150130.21875, 10.4196300507
567.89432645, 150132.265625, 10.4196767807
567.914760336, 150145.359375, 10.4195985794
567.935194223, 150130.46875, 10.4195203781
567.955628108, 150094.765625, 10.4194421768
567.976061994, 150126.78125, 10.4193639755
567.996495979, 150127.859375, 10.4192857742
568.016929764, 150096.625, 10.4192075729
568.037363649, 150092.75, 10.4191303253
568.057797634, 150119.09375, 10.419052124
568.078231418, 150117.59375, 10.4189739227
568.098665301, 150102.71875, 10.4188957214
568.119099285, 150064.375, 10.4188175201
568.139533068, 150101.140625, 10.4187393188
568.159966951, 150149.9375, 10.4186611176
568.180400934, 150175.359375, 10.4185829163
568.200834716, 150132.984375, 10.418504715
568.221268598, 150091.125, 10.4184265137
568.24170258, 150133.9375, 10.4183483124
568.262136362, 150137.484375, 10.4182710648
568.282570243, 150086.875, 10.4181928635
568.303004224, 150034.890625, 10.4181146622
568.323438004, 150130.21875, 10.4180364609
568.343871985, 150070.359375, 10.4179582596
568.364305865, 150096.734375, 10.4178800583
568.384739744, 150015.046875, 10.417801857
568.405173624, 150088.703125, 10.4179782867
568.425607503, 150089.15625, 10.4181566238
568.446041382, 150081.609375, 10.4183330536
568.466475261, 150112.859375, 10.4185113907
568.486909139, 150088.828125, 10.4186878204
568.507343017, 150062.703125, 10.4188652039
568.527776994, 150075.359375, 10.4190425873
568.548210772, 150138.203125, 10.4192199707
568.568644649, 150113.859375, 10.4193964005
568.589078626, 150088.484375, 10.4195728302
568.609512402, 150076.0, 10.4197511673
568.629946279, 150072.3125, 10.419927597
568.650380255, 150049.109375, 10.4201059341
568.67081403, 149997.328125, 10.4202823639
568.691248006, 150028.125, 10.4204597473
568.711681781, 150020.421875, 10.4206371307
568.732115656, 150098.34375, 10.4208145142
568.75254963, 150098.609375, 10.4209909439
568.772983404, 150096.046875, 10.421169281
568.793417278, 150077.375, 10.4213457108
568.813851252, 150035.0, 10.4215221405
568.834285025, 150071.015625, 10.4217004776
568.854718898, 150030.203125, 10.4218769073
568.875152871, 150096.078125, 10.4220533371
568.895586743, 150012.1875, 10.4219369888
568.916020515, 150057.328125, 10.4218187332
568.936454487, 150080.421875, 10.4217014313
568.956888359, 150094.171875, 10.4215841293
568.97732213, 150104.390625, 10.4214658737
568.997756101, 150077.0, 10.4213495255
569.018189972, 150074.40625, 10.4212312698
569.038623942, 150041.296875, 10.4211139679
569.059057712, 150052.65625, 10.4209957123
569.079491582, 150027.921875, 10.4208784103
569.099925552, 150058.625, 10.4207620621
569.120359321, 150070.96875, 10.4206438065
569.14079319, 150055.546875, 10.4205265045
569.161227158, 150074.359375, 10.4204082489
569.181660927, 150070.78125, 10.420290947
569.202094795, 150078.71875, 10.4201726913
569.222528762, 150102.046875, 10.4200563431
569.24296253, 150057.40625, 10.4199390411
569.263396397, 150086.796875, 10.4198207855
569.283830364, 150074.03125, 10.4197034836
569.30426413, 150068.3125, 10.419585228
569.324697997, 150058.828125, 10.419467926
569.345131963, 150054.65625, 10.4193496704
569.365565828, 150027.6875, 10.4192333221
569.385999694, 150082.671875, 10.4214420319
569.406433559, 150017.609375, 10.4167280197
569.426867324, 150065.546875, 10.4167966843
569.447301288, 150010.234375, 10.4168634415
569.488168916, 150034.515625, 10.4170007706
569.50860288, 150055.546875, 10.4170675278
569.529036743, 150045.90625, 10.4171361923
569.549470506, 150067.359375, 10.4172048569
569.569904469, 150052.765625, 10.4172735214
569.590338332, 150071.828125, 10.4173402786
569.610772094, 150040.578125, 10.4174089432
569.631206056, 150071.703125, 10.4174776077
569.651639917, 150105.21875, 10.4175462723
569.672073678, 150064.484375, 10.4176130295
569.692507639, 150111.375, 10.417681694
569.7129415, 150115.265625, 10.4177503586
569.73337546, 150025.84375, 10.4178180695
569.753809221, 150040.515625, 10.4178857803
569.77424308, 150026.359375, 10.4179544449
569.79467704, 150059.84375, 10.4180231094
569.815110799, 150046.703125, 10.4180908203
569.835544658, 150035.734375, 10.4181585312
569.855978617, 150011.671875, 10.4182271957
569.876412475, 150034.1875, 10.4182949066
569.896846233, 150002.0625, 10.4183635712
569.917280191, 149980.296875, 10.4184522629
569.937714048, 149984.34375, 10.4185400009
569.958147806, 150032.109375, 10.4186286926
569.978581762, 150017.8125, 10.4187173843
569.999015619, 150022.8125, 10.4188051224
570.019449375, 150034.4375, 10.4188947678
570.039883331, 150008.140625, 10.4189825058
570.060317187, 150055.859375, 10.4190711975
570.080751042, 150044.4375, 10.4191589355
570.101184898, 150070.328125, 10.4192476273
570.121618652, 150092.609375, 10.419336319
570.142052607, 150057.40625, 10.419424057
570.162486461, 150073.359375, 10.4195127487
570.182920215, 150037.328125, 10.4196004868
570.203354169, 149993.515625, 10.4196901321
570.223788022, 150032.046875, 10.4197788239
570.244221775, 150040.796875, 10.4198665619
570.264655728, 150011.046875, 10.4199552536
570.28508958, 150018.046875, 10.4200429916
570.305523432, 150022.578125, 10.4201316833
570.325957284, 150042.46875, 10.4202213287
570.346391136, 150090.578125, 10.4203090668
570.366824987, 150042.390625, 10.4203977585
570.387258838, 150076.859375, 10.4204854965
570.407692689, 150047.484375, 10.4203529358
570.428126639, 150012.40625, 10.4202194214
570.448560489, 150062.015625, 10.4200878143
570.468994239, 149995.515625, 10.4199542999
570.489428188, 150104.765625, 10.4198217392
570.509862038, 150019.890625, 10.4196882248
570.530295786, 150042.640625, 10.4195566177
570.550729735, 150020.171875, 10.419424057
570.571163583, 150069.5, 10.4192905426
570.591597331, 150054.46875, 10.4191589355
570.612031279, 150011.578125, 10.4190254211
570.632465127, 150061.171875, 10.4188928604
570.652898874, 150008.34375, 10.418759346
570.673332821, 150075.171875, 10.418627739
570.693766667, 150051.5, 10.4184942245
570.714200513, 150070.09375, 10.4183616638
570.734634359, 150031.75, 10.4182281494
570.755068205, 150055.359375, 10.4180965424
570.77550205, 150032.484375, 10.417963028
570.795935895, 150011.546875, 10.4178304672
570.81636974, 150071.3125, 10.4176979065
570.836803585, 149989.453125, 10.4175653458
570.857237429, 150026.59375, 10.4174318314
570.877671273, 150019.265625, 10.4172992706
570.898105116, 150024.1875, 10.4173583984
570.918538959, 150015.03125, 10.4174175262
570.938972802, 150006.03125, 10.4174766541
570.959406745, 150026.390625, 10.4175348282
570.979840487, 149996.453125, 10.417593956
571.00027433, 150043.3125, 10.4176530838
571.020708272, 150008.9375, 10.4177122116
571.041142013, 150040.828125, 10.4177703857
571.061575854, 150038.5625, 10.4178295135
571.082009795, 150062.671875, 10.4178886414
571.102443536, 150059.15625, 10.4179477692
571.122877476, 150047.03125, 10.4180059433
571.143311316, 150067.75, 10.4180650711
571.163745056, 150045.609375, 10.4181241989
571.184178995, 150051.171875, 10.4181833267
571.204612835, 150026.90625, 10.4182415009
571.225046573, 149986.28125, 10.4183006287
571.245480512, 149955.03125, 10.4183597565
571.26591435, 149989.375, 10.4184188843
571.286348188, 149993.65625, 10.4184770584
571.306782026, 150016.234375, 10.4185352325
571.327215863, 150007.65625, 10.418595314
571.3476497, 150026.328125, 10.4186525345
571.368083637, 150052.234375, 10.4187116623
571.388517373, 149976.078125, 10.4186201096
571.408951209, 150027.46875, 10.4185285568
571.429385145, 149961.0, 10.4184379578
571.449818881, 150017.109375, 10.418346405
571.470252816, 149987.8125, 10.418255806
571.490686551, 150038.015625, 10.4181652069
571.511120386, 150065.21875, 10.4180736542
571.53155432, 150050.90625, 10.4179821014
571.551988054, 150031.625, 10.4178905487
571.572421888, 150019.546875, 10.4177999496
571.592855822, 149977.09375, 10.4177083969
571.613289555, 149932.296875, 10.4176168442
571.633723388, 149981.140625, 10.4175252914
571.65415732, 149950.84375, 10.4174346924
571.674591053, 150012.171875, 10.4173431396
571.695024885, 150006.265625, 10.4172515869
571.715458817, 150008.921875, 10.4171600342
571.735892548, 150061.984375, 10.4170694351
571.756326379, 149982.390625, 10.4169778824
571.77676031, 149962.375, 10.4168863297
571.79719414, 150021.609375, 10.4167947769
571.817627871, 149990.40625, 10.4167041779
571.8380618, 149976.703125, 10.4166126251
571.85849563, 149971.96875, 10.4165210724
571.87892946, 149993.984375, 10.4165353775
571.899363288, 149983.40625, 10.4165496826
571.919797117, 149994.046875, 10.4165630341
571.940231046, 149984.703125, 10.4165773392
571.960664774, 149986.546875, 10.4165916443
571.981098602, 150040.828125, 10.4166059494
572.001532529, 150044.84375, 10.4166212082
572.021966257, 149982.234375, 10.416633606
572.042400084, 149961.9375, 10.4166488647
572.06283401, 149967.53125, 10.4166631699
572.083267736, 149969.59375, 10.416677475
572.103701563, 149994.609375, 10.4166917801
572.124135388, 149947.203125, 10.4167060852
572.144569214, 150001.15625, 10.4167194366
572.165003039, 149983.9375, 10.4167337418
572.185436864, 150014.0, 10.4167480469
572.205870688, 149973.015625, 10.416762352
572.226304613, 149967.4375, 10.4167766571
572.246738337, 149934.6875, 10.4167909622
572.26717216, 149944.015625, 10.416806221
572.287606084, 149931.203125, 10.4168186188
572.308039907, 149918.75, 10.4168338776
572.32847363, 149942.375, 10.4168481827
572.348907552, 149980.40625, 10.4168624878
572.369341374, 150041.09375, 10.4168739319
572.389775096, 149953.796875, 10.4168863297
572.410209018, 149957.84375, 10.4168996811
572.430642839, 150013.984375, 10.4169111252
572.471510481, 149976.703125, 10.4169359207
572.491944301, 149994.453125, 10.4169492722
572.512378021, 149989.65625, 10.4169607162
572.532811941, 150053.296875, 10.416973114
572.553245761, 150042.328125, 10.4169864655
572.57367968, 149965.90625, 10.4169979095
572.594113399, 149999.96875, 10.4170103073
572.614547217, 149966.109375, 10.4170217514
572.634981136, 149935.65625, 10.4170351028
572.655414854, 149972.703125, 10.4170475006
572.675848671, 149909.625, 10.4170589447
572.696282589, 149952.59375, 10.4170713425
572.716716306, 149936.03125, 10.4170837402
572.737150123, 150004.015625, 10.4170970917
572.757584039, 150003.78125, 10.4171085358
572.778017856, 149962.953125, 10.4171209335
572.798451572, 149995.4375, 10.417134285
572.818885487, 150018.421875, 10.4171457291
572.839319303, 149990.71875, 10.4171581268
572.859753017, 149997.203125, 10.4171171188
572.880186932, 149995.25, 10.4170761108
572.900620647, 150013.515625, 10.4170351028
572.921054561, 150044.9375, 10.4169940948
572.941488375, 150021.984375, 10.4169540405
572.961922088, 150003.453125, 10.4169139862
572.982356001, 149959.953125, 10.4168729782
573.002789814, 149969.609375, 10.4168319702
573.023223527, 150023.578125, 10.4167909622
573.043657439, 149976.546875, 10.4167509079
573.064091251, 149968.234375, 10.4167098999
573.084524963, 149987.640625, 10.4166688919
573.104958875, 149948.1875, 10.4166288376
573.125392686, 150006.375, 10.4165887833
573.145826496, 149979.796875, 10.4165477753
573.166260307, 150042.28125, 10.4165067673
573.186694117, 149991.0, 10.4164657593
573.207127927, 149994.234375, 10.4164247513
573.227561737, 149970.78125, 10.4163837433
573.247995546, 149997.90625, 10.4163427353
573.268429455, 149987.34375, 10.416302681
573.288863264, 149969.4375, 10.416261673
573.309296973, 149950.21875, 10.416220665
573.329730881, 149943.8125, 10.416179657
573.350164688, 149910.34375, 10.4161748886
573.370598396, 149952.75, 10.4161701202
573.391032303, 149948.71875, 10.4161653519
573.41146611, 149903.484375, 10.4161605835
573.431899817, 149936.828125, 10.4161548615
573.452333723, 149938.03125, 10.4161500931
573.472767529, 149965.40625, 10.4161453247
573.493201235, 149994.21875, 10.4161405563
573.513635141, 149957.9375, 10.416135788
573.534068846, 149945.59375, 10.4161300659
573.554502651, 149953.703125, 10.4161243439
573.574936555, 149988.078125, 10.4161195755
573.595370359, 149974.078125, 10.4161148071
573.615804163, 149984.84375, 10.4161100388
573.636237967, 149976.421875, 10.4161052704
573.65667177, 150012.890625, 10.416100502
573.677105573, 150028.546875, 10.41609478
573.697539376, 150032.640625, 10.4160900116
573.717973179, 149986.703125, 10.4160852432
573.738406981, 149937.828125, 10.4160804749
573.758840783, 149943.59375, 10.4160747528
573.779274584, 149943.4375, 10.4160690308
573.799708485, 149892.1875, 10.4160642624
573.820142186, 149944.15625, 10.416059494
573.840575987, 149953.875, 10.416062355
573.861009887, 150010.625, 10.4160652161
573.881443587, 150026.75, 10.4160680771
573.901877387, 149979.90625, 10.4160699844
573.922311287, 149992.234375, 10.4160728455
573.942744986, 149955.421875, 10.4160766602
573.963178885, 149939.203125, 10.4160785675
573.983612683, 149929.328125, 10.4160814285
574.004046381, 149932.90625, 10.4160833359
574.024480279, 149983.828125, 10.4160871506
574.044914077, 149950.890625, 10.4160900116
574.065347774, 149891.984375, 10.4160928726
574.085781671, 149933.046875, 10.4160957336
574.106215468, 149994.96875, 10.416097641
574.126649265, 149963.703125, 10.416100502
574.147083061, 149962.59375, 10.4161043167
574.167516857, 149955.15625, 10.4161062241
574.187950652, 149984.6875, 10.4161090851
574.208384447, 149986.234375, 10.4161128998
574.228818242, 149973.640625, 10.4161138535
574.249252037, 149954.859375, 10.4161176682
574.269685831, 149945.40625, 10.4161195755
574.290119626, 149966.15625, 10.4161233902
574.310553419, 149940.140625, 10.4161252975
574.330987213, 149962.296875, 10.4161186218
574.351421006, 149968.03125, 10.4161100388
574.371854899, 149955.40625, 10.4161024094
574.392288591, 149986.0625, 10.4160957336
574.412722383, 149963.8125, 10.4160881042
574.433156275, 149951.515625, 10.4160814285
574.453589967, 149955.484375, 10.4160737991
574.474023758, 149967.125, 10.4160671234
574.494457649, 149960.046875, 10.4160585403
574.51489134, 149957.546875, 10.4160509109
574.535325131, 149945.515625, 10.4160442352
574.555759021, 149940.96875, 10.4160366058
574.576192711, 149949.5, 10.4160299301
574.5966265, 149948.90625, 10.4160223007
574.617060389, 149938.515625, 10.4160146713
574.637494178, 149911.4375, 10.4160070419
574.657927967, 149883.71875, 10.4159994125
574.678361755, 149937.765625, 10.4159927368
574.698795543, 149951.671875, 10.4159851074
574.719229331, 149974.25, 10.415977478
574.739663118, 149953.6875, 10.4159708023
574.760096906, 149956.21875, 10.4159622192
574.780530692, 149968.0, 10.4159545898
574.800964479, 149938.6875, 10.4159479141
574.821398265, 149996.40625, 10.4159259796
574.841832151, 149947.78125, 10.4159049988
574.862265837, 149966.1875, 10.4158830643
574.882699622, 149961.234375, 10.4158611298
574.903133407, 149946.3125, 10.4158382416
574.923567191, 149989.546875, 10.4158172607
574.944000976, 149961.75, 10.4157953262
574.96443476, 149945.234375, 10.4157733917
574.984868544, 149931.828125, 10.4157524109
575.005302427, 149947.34375, 10.4157304764
575.025736111, 149946.9375, 10.4157085419
575.046169893, 149901.609375, 10.415687561
575.066603776, 149901.703125, 10.4156656265
575.087037458, 149926.390625, 10.415643692
575.10747124, 149891.71875, 10.4156217575
575.127905122, 149891.21875, 10.4156007767
575.148338804, 149876.609375, 10.4155788422
575.168772585, 149922.3125, 10.415555954
575.189206465, 149895.765625, 10.4155340195
575.209640246, 149884.03125, 10.4155130386
575.230073926, 149887.28125, 10.4154911041
575.250507806, 149899.296875, 10.4154691696
575.270941586, 149886.578125, 10.4154481888
575.291375265, 149908.421875, 10.4154262543
575.311809144, 149899.359375, 10.4155340195
575.332242922, 149850.015625, 10.4156427383
575.352676801, 149924.234375, 10.4157505035
575.373110479, 149960.453125, 10.4158592224
575.393544257, 149945.015625, 10.4159679413
575.413978134, 149956.15625, 10.4160766602
575.454845588, 149952.140625, 10.4162931442
575.475279465, 149945.671875, 10.4164009094
575.495713141, 149956.578125, 10.4165086746
575.516146917, 149950.671875, 10.4166173935
575.536580793, 149910.328125, 10.4167251587
575.557014468, 149931.671875, 10.4168338776
575.577448243, 149993.375, 10.4169425964
575.597882018, 149955.25, 10.4170513153
575.618315792, 149967.03125, 10.4171590805
575.638749566, 149998.046875, 10.4172668457
575.65918334, 150001.921875, 10.4173755646
575.679617114, 150001.78125, 10.4174833298
575.700050987, 150036.203125, 10.4175920486
575.72048476, 149977.5, 10.4176998138
575.740918433, 149999.8125, 10.417807579
575.761352305, 149976.796875, 10.4179172516
575.781786077, 150007.078125, 10.4180259705
575.802219749, 150026.078125, 10.4180011749
575.82265362, 149964.46875, 10.4179773331
575.843087391, 149988.59375, 10.4179534912
575.863521062, 149940.703125, 10.4179296494
575.883954932, 149970.5, 10.4179067612
575.904388703, 149944.1875, 10.4178829193
575.924822373, 149917.984375, 10.4178581238
575.945256242, 149991.765625, 10.4178342819
